source,source_row_id,person_id,reference_year,source_code,level_min,level_max,qa_status,qa_reason
zensus_like_2022,2511,P040585,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2512,P044699,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2513,P007853,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2514,P020281,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2515,P010977,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2516,P005000,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2517,P037833,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2518,P012280,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2519,P003977,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2520,P004832,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2521,P017679,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2522,P025893,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2523,P022008,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2524,P013964,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2525,P021056,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2526,P009679,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2527,P016876,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2528,P032741,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2529,P046001,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2530,P034749,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2531,P048950,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2532,P010246,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2533,P041290,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2534,P042425,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2535,P037485,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2536,P040223,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2537,P004322,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2538,P030507,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2539,P041915,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2540,P039687,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2541,P036539,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2542,P016123,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2543,P007068,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2544,P014126,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2545,P010569,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2546,P033516,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2547,P001490,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2548,P042005,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2550,P028875,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2552,P014889,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2553,P020077,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2554,P043217,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2555,P037588,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2556,P042454,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2557,P012082,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2559,P010987,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2560,P042173,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2561,P005788,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2562,P023229,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2563,P037465,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2564,P037422,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2565,P019832,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2566,P015366,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2567,P042790,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2568,P036089,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2569,P001744,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2570,P006873,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2571,P033562,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2572,P002414,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2573,P045826,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2574,P015485,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2575,P025144,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2576,P019413,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2577,P008783,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2578,P013252,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2579,P020491,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2580,P025113,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2581,P009455,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2582,P014804,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2583,P015880,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2584,P032381,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2585,P012827,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2586,P024915,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2587,P005625,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2588,P031803,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2590,P022937,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2591,P020635,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2592,P022476,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2593,P046124,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2594,P025360,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2595,P045085,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2596,P040738,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2597,P010771,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2598,P003320,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2599,P003159,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2601,P047669,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2602,P041213,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2603,P048613,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2604,P020604,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2606,P013514,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2607,P032394,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2608,P037830,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2609,P017342,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2610,P012019,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2611,P020530,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2612,P033721,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2613,P011316,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2614,P001611,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2615,P007183,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2616,P033704,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2617,P035236,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2618,P004735,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2619,P017079,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2620,P035869,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2621,P036741,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2622,P025120,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2623,P001729,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2624,P023158,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2625,P025176,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2626,P016630,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2627,P021870,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2628,P028750,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2629,P001588,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2630,P022883,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2631,P019372,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2633,P030092,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2634,P020283,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2635,P019059,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2636,P037238,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2637,P000629,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2638,P031783,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2639,P014484,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2640,P011478,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2641,P023680,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2642,P002462,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2643,P012857,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2644,P033690,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2645,P011090,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2646,P039063,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2647,P048313,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2648,P044983,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2650,P047991,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2651,P033395,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2652,P042126,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2653,P004823,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2654,P033287,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2655,P031321,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2656,P041432,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2657,P029123,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2658,P002883,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2659,P024861,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2660,P023928,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2661,P032019,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2662,P005947,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2663,P042245,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2664,P019170,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2665,P028590,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2666,P025005,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2667,P016859,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2668,P009300,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2669,P028491,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2670,P045682,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2671,P006833,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2672,P016398,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2673,P027151,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2674,P001966,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2675,P020441,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2676,P041947,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2677,P004155,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2678,P011323,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2679,P039271,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2680,P026762,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2681,P044474,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2682,P044865,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2683,P021294,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2684,P015613,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2685,P008177,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2686,P022201,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2687,P035036,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2688,P044605,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2689,P036987,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2690,P036359,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2691,P020822,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2692,P021456,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2693,P009977,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2694,P013754,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2695,P044256,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2696,P034101,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2697,P042883,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2698,P037995,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2699,P012520,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2700,P036651,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2701,P022481,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2702,P042828,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2703,P028695,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2704,P020879,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2705,P032891,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2706,P035863,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2707,P033262,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2708,P020034,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2709,P030169,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2710,P030846,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2711,P041140,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2712,P032125,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2713,P034692,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2714,P018709,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2715,P049916,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2716,P020535,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2717,P001126,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2718,P008933,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2719,P023793,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2720,P009345,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2721,P014451,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2723,P048628,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2724,P009214,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2725,P029876,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2726,P030631,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2727,P020472,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2728,P006342,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2729,P036746,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2730,P019225,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2731,P006783,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2732,P038971,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2733,P017417,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2734,P005617,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2735,P037144,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2736,P046294,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2737,P013202,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2738,P025143,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2739,P041646,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2740,P044535,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2741,P030483,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2742,P038333,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2743,P031430,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2744,P007279,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2745,P018517,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2746,P005714,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2747,P017798,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2748,P046288,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2749,P021652,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2750,P047105,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2751,P016693,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2752,P011645,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2753,P009878,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2754,P045668,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2755,P014297,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2756,P006876,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2757,P023948,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2758,P036295,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2759,P028792,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2760,P028705,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2761,P032659,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2762,P024324,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2763,P040889,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2764,P002877,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2765,P032813,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2766,P036406,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2767,P026668,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2768,P037004,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2769,P018723,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2770,P033302,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2771,P001208,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2772,P044491,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2773,P045607,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2774,P043585,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2775,P027950,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2776,P040946,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2777,P009742,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2778,P014966,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2779,P001000,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2780,P026555,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2781,P036507,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2782,P018167,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2783,P011247,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2784,P025331,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,2785,P012935,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2786,P037314,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2787,P018494,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2788,P036609,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2789,P035841,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2790,P027320,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2791,P018717,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2792,P036502,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2793,P006065,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2794,P029090,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2795,P034113,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2796,P028196,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2797,P015696,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2798,P029703,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2799,P043358,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2800,P000003,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2801,P037147,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2802,P040403,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2803,P037429,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2804,P039968,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2805,P045949,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2806,P037269,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2807,P001979,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2808,P000504,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2809,P021031,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2810,P007301,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2811,P039046,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2813,P044364,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2814,P018476,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2815,P009248,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2816,P000141,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2817,P026072,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2818,P036807,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2819,P016713,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2820,P047030,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2821,P004380,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2822,P021324,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2823,P033734,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2824,P038681,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2825,P013264,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2826,P040566,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2827,P033071,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,2828,P036864,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2829,P041548,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2830,P023970,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2831,P010672,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2832,P001237,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2833,P025188,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2834,P023995,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2835,P044558,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2836,P040172,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2837,P020559,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2838,P041920,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2839,P012039,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2840,P014142,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,2841,P003760,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2842,P031929,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2843,P047763,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2844,P013607,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,2845,P027656,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2846,P043574,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,2847,P029328,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2848,P028515,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2849,P020398,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,2850,P022464,2022,VOC_POSTSEC,3,3,usable,valid_evidence
